node,age
942,1255.08842000001
33993,21.8126900000061
106178,76.0354600000064
953,295.501000000007
1328881,1356.50800000001
1191479,666.960000000006
28216,217.579820000006
212743,10.6517000000058
1236,1777.88500000001
224379,335.526330000006
158481,227.797110000006
2742,252.768840000006
2066474,261.588380000006
305899,79.4978400000064
1036132,54.7635800000062
204286,1.41733000000659
42054,14.5703800000056
404432,36.1159000000061
504090,114.866700000006
64968,296.519450000006
59753,441.582390000006
255527,176.990830000006
231683,74.5920800000058
230494,66.240150000006
418700,81.8573100000058
965,38.1808700000065
515417,0.325190000005932
75687,57.8758900000057
459520,115.052230000006
28253,58.6845400000057
188907,59.4981000000053
187492,97.6007800000052
1706369,631.551200000006
48073,40.7411500000062
10,75.3416900000066
359337,118.717590000007
447467,65.4710200000063
630749,100.619800000006
1434050,7.58370000000559
1706372,174.702060000006
1217416,99.9290400000054
135621,6.57604000000629
587753,6.3664629124105e-12
930166,6.3664629124105e-12
651740,6.3664629124105e-12
2901189,0.000110000006316113
665868,140.345440000006
437504,43.6987600000057
332339,0.408620000005612
469,70.7381100000066
1268272,30.1435100000062
497,188.097590000006
158851,6.3664629124105e-12
413496,2.00000058612204e-05
413497,6.3664629124105e-12
1335483,2.00000058612204e-05
550,1.00000070233364e-05
2100764,6.3664629124105e-12
1649295,6.3664629124105e-12
82976,6.3664629124105e-12
160674,0.0035500000058164
158483,0.00143000000571192
586,0.00194000000556116
581,2.00000049517257e-05
582,1.0000005204347e-05
1240483,0.000920000004953181
743714,0.000180000005457259
401618,1.7814800000051
29487,0.000110000006316113
583,0.00074000000495289
635,7.00000055076089e-05
929812,0.00802000000567205
630,5.45696821063757e-12
1649845,5.45696821063757e-12
82978,1.00000061138417e-05
2812006,0.00010000000565924
712,251.128480000006
416916,6.70164000000659
75984,8.17588000000615
718,2.22705000000497
256730,0.981830000006084
155493,5.72986000000674
292486,5.03976000000603
747,0.0176500000061424
745410,21.1659000000054
246861,6.24187000000711
188143,9.87897000000703
51366,3.10244000000785
51367,0.137180000007902
38293,7.27595761418343e-12
662,24.336560000007
511678,0.546500000006745
267890,295.825640000006
267891,246.200050000006
58050,25.715200000006
543732,53.7332200000064
267892,292.094560000006
44011,217.196420000007
135624,379.213050000006
83763,41.7386300000053
43947,27.0889600000055
642,191.431740000006
654,18.6254700000063
347533,29.147120000006
225143,41.1613100000068
296014,323.678800000005
53246,153.760200000005
907197,93.4133200000051
67572,102.036010000005
249523,21.4730300000065
2903219,26.0960800000066
226,13.5443400000067
288793,8.50960000000669
1406885,34.1705200000069
89404,29.6228800000063
1621534,20.4795500000064
366580,13.9164000000064
267889,117.195120000006
1518149,67.9559700000054
137583,4.70853000000534
261825,79.0016100000057
882379,23.3636800000058
412033,184.048840000006
267893,350.374550000006
1249554,258.821790000006
263,0.341380000005302
2056687,313.823720000006
28905,253.275000000006
868,687.916270000006
2717,208.588550000006
118969,1420.20000000001
444,313.597030000006
446,2.73190000000614
118968,997.919610000006
254245,103.387020000006
397268,197.188390000006
476278,377.264360000006
2368,0.231550000005882
1486721,125.993930000006
317574,7.86472000000595
85108,23.9382600000054
406099,174.632900000006
106633,248.602310000006
73778,86.9473300000054
2822410,51.5810100000053
416,13.610690000005
53392,4.34508000000551
53452,0.0372800000059215
85072,1.42875000000549
85076,70.5643000000055
85074,145.423720000005
904708,121.019830000006
336830,0.288570000005166
265980,63.1591200000048
180541,58.229420000006
261963,183.441940000005
2039723,17.5278700000063
933,63.9641100000053
40222,72.1444300000048
2035710,211.736890000005
2035712,57.603380000005
582472,127.450200000005
112008,16.1389000000054
568386,283.027490000005
413435,30.8771500000048
64001,61.9132500000051
243627,55.6092000000053
2371,0.000630000004093745
83618,0.510280000004968
141948,0.579180000004271
1649512,12.1916800000054
490567,48.5985000000046
323413,79.9500900000057
70411,5.56384000000526
242605,14.330770000005
1400827,317.888060000005
2008790,666.020010000006
919,160.342290000006
32011,149.692920000006
359407,10.6271500000048
16,10.6083200000048
81682,3.79215000000568
206379,449.137980000006
914,53.6902900000059
1064,134.704760000005
83766,145.013710000006
2008795,170.398760000005
146936,84.8342500000053
146937,303.416770000006
349,155.529570000006
12960,171.050620000005
551759,80.198280000006
33057,159.449560000005
2008793,611.940600000005
378210,91.0310200000049
29574,48.3264600000057
90243,44.7813400000059
290425,75.3512500000061
1100891,34.9032100000059
511,17.2015700000056
359336,25.575260000006
152267,85.328680000006
517,37.0818200000058
222,21.8125400000054
257820,35.5367900000056
995019,494.389540000006
40544,221.966010000006
28067,17.0492400000057
34102,19.2293300000056
36862,53.3746800000054
32012,246.763620000006
203697,57.2395500000057
119060,776.570400000006
240411,217.056050000006
1822464,10.3031500000052
32008,11.5862500000057
2571159,8.34710000000632
93217,207.501530000005
131079,107.514130000006
106589,105.696760000006
48736,38.3203000000058
44013,105.228540000006
335058,1.68777000000682
93681,35.8485200000059
644355,21.099200000006
263066,3.45969000000514
665874,0.388100000005579
219181,0.0313600000054066
364316,0.00166000000626809
352449,0.000920000005862676
28219,0.000320000005558541
80865,0.00124000000505475
352450,0.0416800000057265
174951,0.103410000006079
28065,0.224260000005415
52972,0.152900000005502
747294,0.683490000005804
196013,5.45696821063757e-12
215579,173.257960000006
846,151.949880000006
34069,0.296700000003511
29580,3.67206000000533
401469,16.4457100000054
223927,51.5768700000053
1229970,27.8752000000059
202907,12.9539400000058
863372,0.000150000006215123
300264,11.7396700000063
32014,4.18629000000601
400947,28.6749700000055
551208,34.0519500000055
885864,63.2394000000058
397275,97.7859000000053
400060,65.8846400000066
568394,85.7834800000064
397456,19.4819700000062
407217,31.4891300000063
535,54.0800800000061
194195,9.09768000000622
334107,7.37526000000616
495,2.10144000000582
57739,62.0503400000061
967,170.133270000006
225057,427.879630000006
119977,175.932260000006
206349,352.542370000006
70774,78.7169300000069
203470,44.7582300000067
29547,1526.77455000001
224467,591.672790000006
191291,357.003920000006
191301,274.750700000006
72293,169.131890000007
209,101.535020000007
202746,179.530560000007
2808963,241.502310000006
2321111,31.1674800000064
2321114,90.604960000006
194,108.631460000007
196,6.73284000000695
206,5.45696821063757e-12
203692,2339.40000000001
170,1591.57362000001
171,466.500380000007
29521,87.4374600000056
136,1791.46557000001
53419,0.632130000006327
399320,245.242510000006
1911556,5.09990000000653
1643685,31.0567100000071
64895,6.46320000000742
138,19.8393300000071
2024958,26.4509300000063
203682,1923.90718000001
203683,1339.12710000001
1763524,422.686510000006
466152,99.5287200000066
126,769.161210000007
2691357,669.390770000007
265488,118.007030000007
1914233,524.844680000007
204429,855.734490000006
1963360,660.186580000006
810,413.040270000006
68336,2098.67500000001
976,911.975570000006
34098,289.869210000006
49546,171.415410000007
363408,60.8333400000074
1016,19.5659800000067
379068,9.84314000000722
574891,1.68020000000797
112040,1.9182900000078
252306,7.64101000000755
178469,14.7140700000073
221065,7.56476000000657
326319,5.51431000000684
358023,5.25357000000622
449810,0.692580000008093
225842,6.71622000000662
1209327,9.41945000000669
286104,6.00812000000678
393005,4.7370900000069
527198,8.39641000000756
336276,4.09458000000723
291183,8.4822100000074
49279,9.07833000000664
49277,37.2206400000068
291178,2.38752000000659
417127,14.4556600000078
232115,27.742880000008
83612,53.634510000008
292691,22.7123400000082
561367,33.4956600000078
244698,32.355530000008
153265,40.8804900000068
283735,0.167620000007446
59734,25.6274900000071
2907937,0.0987800000093557
34084,2.27413000000888
501783,0.752550000008341
308865,16.0568900000071
1853230,345.483290000007
200473,23.7560600000079
559293,74.4647800000075
332102,51.9272400000073
200643,561.054690000007
171550,411.023370000007
239759,155.682520000007
2005519,152.111280000007
397864,22.6108900000072
156973,201.323610000008
1853231,201.100830000008
574697,29.421990000008
1283313,14.3081800000073
577309,10.1319700000067
866673,32.1891000000078
558415,427.989950000007
1628153,29.2056800000073
1618113,178.105300000007
1471398,372.937650000007
1254401,47.8845100000071
84566,476.171410000007
929509,155.612180000007
416949,24.3906400000069
28453,92.639920000006
2762385,64.4785700000066
423349,80.2761800000062
1288026,122.623620000007
1649482,41.0259500000066
1936988,566.627380000007
365032,48.5054900000068
1937960,417.715020000007
2993541,175.481350000007
563835,402.625880000007
1434702,75.571440000007
379899,10.4552100000083
79328,11.9623100000081
460073,18.2427800000078
354354,23.9937000000082
1004300,8.83937000000788
1210116,20.8057700000072
398041,3.94604000000709
1004303,25.9672600000076
649461,14.2588400000068
1649506,12.3830700000071
768507,897.600860000006
59739,44.8359700000065
1853234,427.772820000007
59740,16.8310000000065
105,55.6596000000063
312278,68.1269800000064
978,23.9085100000066
1210119,17.2018700000062
101,24.6855900000064
217140,24.6866800000062
881894,6.3664629124105e-12
68288,95.0693000000065
232244,54.671600000006
1237104,6.49803000000702
1237108,37.8502800000069
390846,65.3732700000064
107,52.6417600000059
1649473,37.8604600000062
332157,78.8598000000065
2762276,426.921140000006
1133570,148.059900000007
869806,9.66844000000583
643701,104.374550000007
396811,142.679310000006
156993,65.2872800000059
290180,189.329760000006
1853232,499.665730000006
323449,133.028920000006
299566,312.720430000006
29548,89.4064400000061
1853226,23.4241000000065
1853227,264.744980000007
1813606,655.046530000007
1397107,135.941580000007
649462,112.724300000007
455358,119.779440000007
795748,666.682490000007
191411,524.595360000007
191412,258.736620000006
1101,111.994010000007
256319,60.0914300000068
1783272,3194.17114000001
1117,2810.06814000001
221292,2.0765400000073
2596745,8.63000000000648
28070,277.506420000007
1890430,95.6859800000066
283821,17.8408000000063
270636,10.5743100000063
2546364,116.780000000007
2546366,15.5000000000064
263510,284.870000000007
2546362,1.72781000000577
2546360,8.63000000000557
669357,48.7934500000065
64178,14.4346900000064
1222,6.3664629124105e-12
1240886,113.501410000006
155977,75.1250000000073
1620790,39.0356300000076
212360,22.4000000000069
1892260,16.0237100000068
1185872,71.6891200000055
54298,65.1359000000057
358711,241.751830000007
217161,196.666070000007
241421,6.3664629124105e-12
373984,170.759830000006
33071,450.781100000006
200795,2024.17783000001
292628,636.455120000006
233189,191.245410000006
475964,597.803220000006
233191,87.1764900000062
301297,496.198310000006
670486,158.782090000006
32061,1075.87425000001
64,2.31321000000662
32064,651.497410000006
1107,153.823880000006
189775,754.864950000006
85002,451.812710000006
388447,1033.58296000001
388448,704.874370000006
768669,122.505080000006
1239,1509.94062000001
2810280,505.827850000006
128827,1307.64503000001
1647,130.821290000006
544448,2143.56667000001
2791001,152.723580000007
2129,69.0537000000068
656088,3.94333000000734
2095,0.960770000007869
2903105,424.722780000006
33926,315.802220000006
590462,2.77255000000696
85625,12.3672300000071
85633,23.5735100000065
2903106,307.961670000007
2086,440.487420000007
1912503,524.012930000006
1378,1.18291000000681
1385,1060.70312000001
420644,1.41236000000572
331654,72.149570000006
320933,81.4165000000066
175304,94.6774300000061
459532,33.9070500000053
1647190,127.830780000006
482460,2.65770000000612
351195,2.59791000000678
331971,10.3674100000062
306539,2.56350000000657
74385,74.2712100000072
289201,83.1042400000069
33986,640.123400000006
2893060,66.0155100000065
1329200,76.6970700000056
2005375,19.7217800000062
1370,0.256090000006225
1884429,34.2246200000072
427077,41.5212300000067
86661,187.049000000007
2837502,406.660820000007
2837511,80.1850000000068
2837503,10.0254100000066
2813788,135.686770000007
2837508,254.717070000007
157226,55.0972800000072
129337,11.1550100000068
1505648,3.51657000000705
1906945,34.969410000007
1500514,98.137900000007
186820,530.978890000007
1638,7.27595761418343e-12
2755,46.3433600000062
2837504,218.609780000007
33976,2.25950000000648
160795,12.1853100000062
1649,4.68426000000636
648802,5.82645000000593
496496,13.2462400000059
889388,0.641080000005786
1221880,12.1263400000062
651660,50.7388200000069
1569,37.1284500000065
941338,17.5124500000065
2837510,168.341990000007
2804231,150.187650000007
90964,621.919730000007
45669,156.268380000007
1279,80.8673400000071
246432,6.3664629124105e-12
2815305,1.35016000000724
1290,11.0891300000067
69965,34.6415600000064
76632,0.576270000007753
995014,16.9942800000072
2044880,0.0334000000075321
329857,30.697520000007
456492,10.3983000000071
186823,98.8568400000067
432330,12.0802000000067
1502725,22.4200800000062
55080,5.73089000000618
373053,6.07628000000659
186824,62.1909200000064
332100,20.2268500000064
292635,1.63379000000714
2023,3.03437000000667
1155934,2.76024000000689
482144,0.0555400000066584
1274351,17.4025000000065
85151,108.959130000007
55079,32.7739200000069
66862,0.811500000007072
2077,23.3580200000069
269670,6.3664629124105e-12
475230,34.2705800000067
2837506,3.94779000000653
2675232,172.539990000007
2675231,307.505950000007
2737,538.845270000007
186827,306.282700000007
1375,174.220000000008
66831,29.9780700000083
117563,271.254500000007
82802,73.5249000000076
99906,54.9876800000075
191769,0.920980000007148
33958,467.368480000007
2767889,193.664280000007
1610,0.0511200000064491
2767885,24.3851100000065
1599,6.3664629124105e-12
2759736,104.947420000007
1597,0.314680000006774
2767890,60.8759500000069
2742598,33.6932100000067
2767882,7.09778000000642
1253,94.1618700000072
2767877,44.541160000007
2767881,44.7708500000072
2767893,81.6348200000066
2767886,56.1227400000071
2767892,84.7023700000063
2767842,12.0318800000068
2767879,80.8729900000071
2767891,62.1147700000065
2767884,72.2230600000066
559173,0.0924500000064654
46254,0.345140000006722
2930384,17.0069300000059
267818,5.45696821063757e-12
1584,1.24258000000646
2767876,12.3612200000061
2767887,130.602330000007
51668,84.3051300000061
51669,1.28688000000602
1300,423.945800000007
1301,116.151780000007
1334,27.2244400000072
671232,0.104440000007344
76860,8.0000007073977e-05
1336,0.0240200000052937
1754,126.484980000007
583357,0.0945700000074794
249529,101.844700000007
42837,24.9789900000069
2770089,204.464850000007
2770093,103.792720000007
291988,38.686040000006
159730,33.2101100000064
1266,0.0870100000083767
1408818,1.65425000000778
1769729,57.2286200000071
36853,330.008860000007
49338,57.9640000000072
79206,202.462890000008
31984,282.351270000007
79598,149.365170000007
2831443,97.4670600000072
2697,19.5276000000076
278993,123.906170000007
44260,309.700630000007
129957,2.37740000000667
2282741,346.039180000007
29376,164.671240000007
2867375,442.606590000007
68034,161.398320000007
2867377,169.698540000007
44000,76.6343100000067
862261,145.908220000007
715222,216.596630000007
1508657,44.3817100000069
2304691,298.624510000006
1510,71.4901800000061
52784,7.52715000000626
459786,36.8417200000067
2848916,300.275660000007
2042895,399.816200000006
39498,2.32313000000704
1505652,0.569560000006277
1257,1.22631000000547
1870884,4.52173000000585
1501226,8.6421200000068
1849828,10.3834400000069
214904,102.526030000006
1481960,176.885890000006
69894,45.762760000006
698776,32.0648400000064
1843210,23.3148400000064
207244,22.4767100000054
28050,19.9598100000067
189330,9.8682900000058
241189,6.34640000000581
2005359,9.41850000000613
1164882,0.297570000006999
2719313,6.15233000000626
1649459,4.65360000000692
46205,1.99867000000722
572511,42.1132700000062
1434023,70.8570900000068
1348611,61.4588400000066
2039240,58.1384700000062
76008,175.700110000006
86331,19.656230000006
41273,144.320900000007
1570339,444.806540000007
165779,68.3089200000068
31983,63.3940400000065
285105,344.740990000007
190972,98.1727600000067
33951,12.2534800000076
1491775,585.702870000006
42447,125.914140000006
28033,80.9489800000065
73918,49.2860300000057
54293,67.574540000006
335382,30.9606100000065
178898,133.433210000007
909932,671.781350000007
909930,489.041270000007
33024,219.042930000007
904,133.673540000006
2375,0.516690000005838
112902,0.779040000005807
365348,28.5561000000062
31977,268.866140000006
29465,99.5813400000061
1843491,393.128070000006
84034,24.7521800000059
52225,39.3178600000056
971,12.0961200000056
158846,40.9830900000061
864,90.298870000006
53433,975.830950000006
972,453.223920000006
2330,56.5911200000064
43595,8.95021000000634
53434,578.669420000007
52003,90.0372100000068
485255,402.360890000006
188787,1797.36796000001
188786,814.970410000006
2747271,166.826230000006
270,200.765770000006
208447,35.0030500000057
183710,438.708260000006
201174,1499.32143000001
1760,1070.54588000001
2849069,5.45696821063757e-12
2894086,5.45696821063757e-12
2838332,5.45696821063757e-12
38286,6.00000075792195e-05
1269,71.212070000005
169133,11.1446900000055
370735,23.9129300000059
1868332,0.13444000000618
85020,21.0760800000062
43668,15.6661800000056
1742989,11.2103900000047
57493,37.5064000000057
32207,30.7832300000055
57494,45.250050000006
1742991,18.2967400000052
596707,11.7408600000053
225447,14.1098500000062
85019,87.6409400000057
1696,44.2252500000059
1762,240.816540000006
697025,0.161350000005768
1764,4.54747350886464e-12
1773,0.000760000003538153
2993898,0.00938000000405737
2249310,0.000200000004042522
1766,5.45696821063757e-12
670516,0.215740000005098
36809,5.45696821063757e-12
65502,180.503840000005
85012,254.081940000005
1792303,0.0048300000044037
2005,0.00254000000404631
90974,0.205720000004476
28443,0.0315200000040932
1995,0.0357800000047064
2002,9.97315000000526
29298,0.00927000000501721
58108,18.8147200000039
667113,125.338030000005
83676,186.702530000005
83677,105.654390000005
104204,59.6341500000053
85009,261.527910000005
86795,59.0341400000043
2040,225.256460000005
1912215,25.0396800000062
1743,25.6865000000053
1744,4.5590500000053
72763,58.4405600000055
33983,0.857410000005075
117156,66.6968000000052
182639,39.3166700000047
1952,5.45696821063757e-12
286801,0.824140000005173
129921,0.00134000000525702
2893674,0.0315300000074785
37924,18.9410200000066
142577,14.8354700000064
2893672,0.000420000005760812
1849,3.38424000000578
1847,11.9365200000075
402649,1.18441000000712
1137960,0.0267700000076729
40566,3.78737000000729
165301,3.68253000000732
2071,6.11400000000685
33921,0.463020000006509
43356,7.2955100000072
65496,5.73979000000782
130795,6.1719700000076
2016,6.70776000000751
2029,11.2456700000066
695999,35.9729600000064
85043,96.4157900000055
741759,248.362970000006
2060,208.575710000006
37914,180.179310000006
2805681,9.60850000000664
1434021,103.419380000007
414714,482.866760000006
414878,67.9380100000062
414715,42.6448700000064
85034,181.099130000006
283810,118.073450000006
58113,54.0844600000055
390988,130.727670000007
33874,12.1867500000053
195964,1.22340000000531
168694,5.68367000000671
673534,13.3599200000062
203522,28.6314800000073
349314,69.6059600000071
35753,2.48123000000669
1198243,0.344780000006722
53370,115.947850000006
65504,41.4394700000066
689760,0.878710000006322
1217100,3.00815000000603
42255,95.6639800000066
588673,77.9842500000068
207599,23.5037800000064
361607,24.7272700000067
191494,23.8745100000069
133925,42.0133100000066
1380,6.96783000000687
2767353,10.8517000000074
644652,11.8070100000068
84111,18.0896300000068
84108,59.5104500000061
102106,36.9809200000063
84993,281.179520000007
84994,181.896940000006
682522,31.8682400000071
908620,283.341060000007
85017,0.850250000005872
43676,0.0030200000064724
253183,0.02501000000575
60919,107.968090000006
13242,76.1906000000054
665568,1.04807000000528
162491,0.226260000005823
577469,21.2101200000061
145357,148.788440000007
57495,84.8140300000068
1535207,14.914690000006
908251,0.445010000005823
57499,49.6796100000065
267408,230.112300000006
344063,129.171580000007
2805590,271.434970000006
265976,36.5109100000063
85023,587.389180000006
256818,102.985950000007
427753,69.3297600000069
33877,53.4436000000069
1195526,83.6582400000061
2034,0.403890000006868
337004,0.352540000006229
33886,46.3108000000066
110934,1.47147000000678
190323,0.174880000006851
33882,2.72955000000638
46352,3.42877000000681
518733,2.45883000000686
881616,11.5576000000065
1029631,3.54563000000689
69578,15.8255000000063
447237,18.9765100000068
28447,0.196130000006633
76634,54.6031600000069
1654,157.231220000006
31953,58.4775000000063
419014,14.0989700000064
216816,0.0207000000063999
78448,0.00503000000571774
28025,0.933190000006107
1694,0.000180000006366754
196081,14.7740600000061
2529408,69.3224400000063
2692113,43.7637600000071
33007,0.385750000005828
2050,0.135790000006637
1069494,79.076950000006
28263,87.724490000006
76833,60.8903100000061
1653174,82.0692300000064
43673,114.341790000007
125316,219.631350000006
626119,186.410190000006
83778,889.744610000007
33981,411.961340000007
1156392,153.594950000006
908626,125.311750000006
49184,278.676740000007
53460,362.943540000007
85030,544.720190000006
2183612,46.4928700000064
1860,329.110640000006
88138,1.05723000000671
38501,544.704220000006
35750,17.777340000006
203491,2586.98878000001
859,1.41553000000567
180162,194.981970000006
1129771,513.585650000006
32067,44.6015300000063
187857,2074.99136000001
64898,593.764460000006
246263,13.8983500000058
939,157.686970000006
224027,267.275160000007
212790,31.8712000000069
558314,426.687310000007
64159,180.783160000007
188708,2868.84537000001
1643948,750.172430000006
1184396,80.3787400000065
1643949,1186.85189000001
160798,285.760250000006
28233,151.367500000007
28236,57.7267200000069
2419,1958.14648000001
188709,967.607330000006
2335,51.5461500000065
1643951,607.884790000006
1643950,1076.85552000001
2422,136.672220000007
2420,303.435090000006
2157,3992.10116000001
2283794,2970.99326000001
2158,1803.05592000001
2159,521.037640000007
2172,150.871570000007
2179,2.71419000000697
2182,1576.34059000001
2183,511.293950000007
196117,1182.57541000001
196118,103.279380000006
2290931,2399.97689000001
183963,455.301380000006
29287,36.4581600000065
203193,38.9807400000063
2256,39.2232200000062
332951,1.12070000000676
353799,5.233630000007
63742,21.4778200000064
387342,42.0101900000063
2976354,104.088990000006
926359,23.3922700000057
332246,30.1538800000062
2249,40.5497000000059
1269048,13.9323700000068
367188,93.6956300000065
60846,42.5510800000066
1008195,33.032020000006
2251,33.9296800000056
1209988,12.546350000006
376170,36.3064700000068
695982,52.421600000006
1450140,32.1201900000051
1075397,0.0582400000057532
43927,53.063990000006
171163,44.8057600000056
2239,43.1791300000059
744724,23.6172100000058
146825,12.0978900000064
1073987,36.6630100000066
63743,162.851260000006
94695,1074.66354000001
2206,638.106990000007
2225,130.327850000007
2175,19.7112800000068
101191,88.3843900000065
2220,158.104190000006
2207,200.777200000006
2222,820.472910000006
570266,793.353530000006
2191,785.057450000006
230355,15.1475700000065
2314,25.5758300000061
2195,129.103400000006
2202,92.360540000006
395331,145.888170000007
71151,72.7191300000059
2192,3.81450000000586
81416,295.706670000006
45989,294.842020000006
2232,717.204650000006
190818,132.000630000006
2283796,1750.22980000001
183967,1703.96620000001
2301,929.114660000006
46631,36.4670300000062
90142,114.722110000006
507753,8.13843000000634
2302,304.584840000006
1235850,1703.96620000001
1080709,838.747000000006
2259,926.682600000006
83867,423.028810000007
1783275,3309.07680000001
183924,2683.69900000001
2267,906.594090000006
2276,299.856540000007
164450,106.742430000007
56635,72.0022100000069
871006,589.368900000007
105850,89.643230000007
2273,199.546200000007
2279,258.148950000007
54258,354.283270000007
118883,918.677000000007
2100760,34.3953700000066
41980,42.3487500000065
2307,251.148020000007
2759,1598.44475000001
33154,1274.56678000001
4751,974.000000000006
214506,478.343500000006
1133283,306.399000000006
144537,81.5967000000064
36750,447.809020000006
1129545,25.8615000000063
1117308,58.9217000000062
214509,439.926300000006
27372,156.581000000006
308925,88.2229000000061
36753,330.582400000006
27382,122.273000000007
4873,70.2889000000068
940661,48.9480000000058
940663,56.3097000000062
451864,642.030000000006
5204,488.953490000006
155616,332.982420000007
90883,181.500000000007
5410,30.3000000000065
5234,153.000000000006
5206,27.4200000000064
5207,24.5000000000064
155619,304.857120000006
1229510,126.121850000007
1149930,63.1075800000071
156596,31.3473800000074
452335,168.660960000007
68764,58.2436500000067
68804,53.9759100000065
452336,128.917420000006
80652,27.222870000006
452333,153.457700000006
721957,108.172430000007
693287,6.78261000000657
5338,142.818150000007
1317011,36.7834100000064
184429,67.0060000000049
654128,18.4927900000057
